Project_Code,Skill,Emp_ID_Count,Date
001B,SSAS,2,8/24/2020
001B,SSIS,3,8/24/2020
001B,SSRS,1,8/24/2020
002A,.Net,1,8/24/2020
002A,Data Science,1,8/24/2020
002A,Hadoop,5,8/24/2020
002A,Informatica,1,8/24/2020
006A,Data Science,2,8/24/2020
006A,Database Testing,1,8/24/2020
006A,Hadoop,6,8/24/2020
006A,Manual Testing,2,8/24/2020
007B,Hadoop,1,8/24/2020
01A,Business Analyst,1,8/24/2020
02B,Business Analyst,1,8/24/2020
03B,Data Science,1,8/24/2020
03B,Business Analyst,4,8/24/2020
03B,Product Management,1,8/24/2020
001A,.Net,6,8/24/2020
001A,Fullstack Java,1,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,Selenium,1,8/24/2020
001A,Selenium Java,1,8/24/2020
001A,SSIS,1,8/24/2020
001A,Technical Management,1,8/24/2020
002A,.Net,1,8/24/2020
002A,Fullstack Java,1,8/24/2020
002A,Business Analyst,1,8/24/2020
002A,HL7,1,8/24/2020
002A,Java,6,8/24/2020
002A,JS_HTML_CSS_Java,1,8/24/2020
002A,Manual Testing,2,8/24/2020
2,HL7,1,8/24/2020
12,.Net,2,8/24/2020
12,AM-.NET,1,8/24/2020
12,JS_HTML_CSS_Java,1,8/24/2020
12,Technical Management,2,8/24/2020
15,.Net,3,8/24/2020
15,JS_HTML_CSS_.Net,1,8/24/2020
15,PS-.Net,3,8/24/2020
15,Technical Management,1,8/24/2020
16,.Net,1,8/24/2020
16,AM-.NET,1,8/24/2020
16,SSIS,1,8/24/2020
17,.Net,11,8/24/2020
17,AM-.NET,2,8/24/2020
17,C++,1,8/24/2020
17,Manual Testing,4,8/24/2020
17,Sales,1,8/24/2020
17,Technical Management,2,8/24/2020
18,Sales,1,8/24/2020
20,.Net,1,8/24/2020
20,AM-.NET,2,8/24/2020
20,Business Analyst,1,8/24/2020
20,Sales,2,8/24/2020
20,Technical Management,2,8/24/2020
21,.Net,1,8/24/2020
21,AM-.NET,2,8/24/2020
21,Manual Testing,2,8/24/2020
21,PS-.Net,1,8/24/2020
22,.Net,1,8/24/2020
22,AM-.NET,1,8/24/2020
22,Sales,1,8/24/2020
22,Technical Management,1,8/24/2020
23,.Net,1,8/24/2020
23,AM-.NET,1,8/24/2020
23,SQL,1,8/24/2020
23,Systems and Networking,4,8/24/2020
25,AM-.NET,1,8/24/2020
25,Technical Management,1,8/24/2020
26,.Net,3,8/24/2020
27,.Net,1,8/24/2020
28,.Net,2,8/24/2020
28,Manual Testing,1,8/24/2020
01B,Business Analyst,1,8/24/2020
01B,Sales,1,8/24/2020
02A,HL7,1,8/24/2020
02B,AS400,1,8/24/2020
02B,C++,1,8/24/2020
02B,Java,1,8/24/2020
02B,JS_HTML_CSS_Java,1,8/24/2020
02B,Manual Testing,2,8/24/2020
02A,Datastage,1,8/24/2020
02B,.Net,1,8/24/2020
02B,SSRS,1,8/24/2020
01A,Java,2,8/24/2020
05B,Java,1,8/24/2020
01A,.Net,49,8/24/2020
01A,Automation Testing,9,8/24/2020
01A,AWS,1,8/24/2020
01A,AWS DevOps,1,8/24/2020
01A,Azure DevOps,1,8/24/2020
01A,Business Analyst,5,8/24/2020
01A,IOS,1,8/24/2020
01A,JS_HTML_CSS_.Net,13,8/24/2020
01A,Manual Testing,37,8/24/2020
01A,Security Testing,2,8/24/2020
01A,Selenium,3,8/24/2020
01A,Selenium .NET,3,8/24/2020
01A,Selenium Java,2,8/24/2020
01A,SSRS,1,8/24/2020
01A,Technical Management,2,8/24/2020
01A,VB-COM,7,8/24/2020
01B,.Net,6,8/24/2020
01B,Business Analyst,2,8/24/2020
01B,Manual Testing,5,8/24/2020
01B,Selenium .NET,1,8/24/2020
01B,SSAS,3,8/24/2020
01B,SSIS,1,8/24/2020
01B,VB-COM,1,8/24/2020
01C,.Net,2,8/24/2020
01C,JS_HTML_CSS_.Net,2,8/24/2020
01C,Manual Testing,2,8/24/2020
01C,Selenium .NET,1,8/24/2020
01D,.Net,1,8/24/2020
01D,JS_HTML_CSS_.Net,1,8/24/2020
01D,Manual Testing,2,8/24/2020
01E,.Net,1,8/24/2020
02A,AS400,1,8/24/2020
02A,Database Testing,3,8/24/2020
02A,Informatica,1,8/24/2020
02A,Manual Testing,1,8/24/2020
02A,SQL,1,8/24/2020
02A,SSAS,3,8/24/2020
02A,SSIS,2,8/24/2020
03A,.Net,21,8/24/2020
03A,AWS DevOps,1,8/24/2020
03A,Azure DevOps,1,8/24/2020
03A,JS_HTML_CSS_.Net,2,8/24/2020
03A,Manual Testing,8,8/24/2020
03B,.Net,1,8/24/2020
03B,AWS DevOps,1,8/24/2020
03B,Azure DevOps,1,8/24/2020
04A,.Net,10,8/24/2020
04A,Automation Testing,2,8/24/2020
04A,Azure DevOps,1,8/24/2020
04A,Business Analyst,1,8/24/2020
04A,JS_HTML_CSS_.Net,1,8/24/2020
04A,Manual Testing,7,8/24/2020
04A,Selenium Java,1,8/24/2020
04B,Business Analyst,1,8/24/2020
05A,Automation Testing,1,8/24/2020
05A,Java,5,8/24/2020
06A,.Net,34,8/24/2020
06A,Automation Testing,1,8/24/2020
06A,AWS,1,8/24/2020
06A,Business Analyst,1,8/24/2020
06A,HL7,1,8/24/2020
06A,JS_HTML_CSS_.Net,3,8/24/2020
06A,Manual Testing,20,8/24/2020
06A,Python,1,8/24/2020
06A,Security Testing,1,8/24/2020
06A,Selenium,2,8/24/2020
06A,Selenium .NET,2,8/24/2020
06A,SSRS,1,8/24/2020
07A,Database Testing,5,8/24/2020
07A,Manual Testing,3,8/24/2020
07A,Selenium,1,8/24/2020
07A,SQL,1,8/24/2020
07A,SSAS,1,8/24/2020
07A,SSIS,3,8/24/2020
08A,.Net,23,8/24/2020
08A,Automation Testing,2,8/24/2020
08A,AWS,1,8/24/2020
08A,Business Analyst,1,8/24/2020
08A,HL7,1,8/24/2020
08A,Java,3,8/24/2020
08A,JS_HTML_CSS_.Net,3,8/24/2020
08A,Manual Testing,14,8/24/2020
08A,Selenium .NET,1,8/24/2020
08A,Selenium Java,1,8/24/2020
08B,.Net,1,8/24/2020
08B,JS_HTML_CSS_.Net,1,8/24/2020
09A,.Net,17,8/24/2020
09A,Automation Testing,1,8/24/2020
09A,AWS DevOps,1,8/24/2020
09A,Azure DevOps,1,8/24/2020
09A,JS_HTML_CSS_.Net,2,8/24/2020
09A,Manual Testing,6,8/24/2020
10A,.Net,4,8/24/2020
10A,Automation Testing,1,8/24/2020
10A,IOS,2,8/24/2020
10A,Java,6,8/24/2020
10A,JS_HTML_CSS_.Net,1,8/24/2020
10A,Manual Testing,2,8/24/2020
10A,Mobile Applications,1,8/24/2020
10A,Selenium Java,1,8/24/2020
11A,.Net,4,8/24/2020
11A,IOS,2,8/24/2020
11A,Java,5,8/24/2020
11A,JS_HTML_CSS_.Net,1,8/24/2020
11A,Manual Testing,2,8/24/2020
11A,Mobile Applications,1,8/24/2020
12A,.Net,1,8/24/2020
12A,Selenium,1,8/24/2020
12B,HL7,1,8/24/2020
13A,Technical Writing,1,8/24/2020
01A,AWS,1,8/24/2020
01A,Java,2,8/24/2020
01A,Manual Testing,2,8/24/2020
01B,Java,1,8/24/2020
02B,DevOps,1,8/24/2020
03B,SSIS,1,8/24/2020
001,.Net,1,8/24/2020
001,JS_HTML_CSS_.Net,1,8/24/2020
001,Manual Testing,1,8/24/2020
001,PS-.Net,1,8/24/2020
002,.Net,2,8/24/2020
002,HL7,1,8/24/2020
002,Java,1,8/24/2020
002,Manual Testing,1,8/24/2020
002,PS-.Net,1,8/24/2020
002,Sales,2,8/24/2020
003,.Net,1,8/24/2020
004,Sales,1,8/24/2020
005,.Net,3,8/24/2020
005,Business Analyst,1,8/24/2020
005,Manual Testing,1,8/24/2020
005,SSIS,1,8/24/2020
005,.Net,2,8/24/2020
005,C++,4,8/24/2020
005,Manual Testing,4,8/24/2020
05A,Technical Writing,1,8/24/2020
001,C++,1,8/24/2020
001,Manual Testing,1,8/24/2020
001,Technical Management,1,8/24/2020
001,.Net,5,8/24/2020
001,Manual Testing,5,8/24/2020
001,Sales,2,8/24/2020
001,SQL Server DBA,1,8/24/2020
001,SSIS,1,8/24/2020
01A,Manual Testing,3,8/24/2020
01B,Manual Testing,1,8/24/2020
001A,Hadoop,2,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,IOS,2,8/24/2020
001A,Java,1,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,Manual Testing,3,8/24/2020
001A,Mobile Applications,1,8/24/2020
001B,Python,1,8/24/2020
001B,SSAS,1,8/24/2020
001A,Datastage,1,8/24/2020
001A,Data Science,2,8/24/2020
001A,Java,2,8/24/2020
001A,UX,2,8/24/2020
01A,.Net,1,8/24/2020
01A,IT Management,1,8/24/2020
01A,Security Testing,2,8/24/2020
02A,.Net,11,8/24/2020
02A,AM-.NET,1,8/24/2020
02A,Automation Testing,3,8/24/2020
02A,JS_HTML_CSS_.Net,2,8/24/2020
02A,Manual Testing,6,8/24/2020
02A,Selenium,1,8/24/2020
02A,Selenium .NET,1,8/24/2020
02C,AM-.NET,1,8/24/2020
001A,Java,1,8/24/2020
001A,SSIS,1,8/24/2020
001C,Hadoop,1,8/24/2020
001C,Business Analyst,1,8/24/2020
001C,Java,1,8/24/2020
002A,AWS,1,8/24/2020
002A,Azure,2,8/24/2020
002A,Database Testing,3,8/24/2020
002A,Datastage,5,8/24/2020
002A,Hadoop,7,8/24/2020
002A,Business Analyst,2,8/24/2020
002A,Java,3,8/24/2020
002A,Manual Testing,2,8/24/2020
002A,SQL,1,8/24/2020
002A,SSIS,4,8/24/2020
002B,Hadoop,1,8/24/2020
002B,Business Analyst,1,8/24/2020
002B,Java,1,8/24/2020
003A,Datastage,1,8/24/2020
004D,Hadoop,3,8/24/2020
005A,Automation Testing,1,8/24/2020
005A,Business Analyst,2,8/24/2020
005A,Java,1,8/24/2020
005A,Manual Testing,1,8/24/2020
005A,Selenium Java,3,8/24/2020
005B,Automation Testing,1,8/24/2020
005B,Others,1,8/24/2020
06A,Business Analyst,1,8/24/2020
06A,Java,2,8/24/2020
06A,Manual Testing,1,8/24/2020
06A,Selenium Java,8,8/24/2020
06B,Automation Testing,1,8/24/2020
06B,Selenium,1,8/24/2020
06B,Selenium Java,2,8/24/2020
07A,Cloud Computing,1,8/24/2020
07A,Business Analyst,2,8/24/2020
07A,JS_HTML_CSS_Java,1,8/24/2020
07A,Manual Testing,1,8/24/2020
07A,Others,5,8/24/2020
07A,Selenium Java,1,8/24/2020
07B,Business Analyst,2,8/24/2020
08A,Java,1,8/24/2020
10A,Datastage,1,8/24/2020
10B,Business Analyst,2,8/24/2020
11B,Business Analyst,1,8/24/2020
12A,Data Science,4,8/24/2020
12A,Datastage,1,8/24/2020
12A,Business Analyst,1,8/24/2020
12A,Informatica,1,8/24/2020
12A,Java,1,8/24/2020
12A,Security Testing,1,8/24/2020
12B,Data Science,2,8/24/2020
12B,Business Analyst,2,8/24/2020
13A,Datastage,1,8/24/2020
13A,Business Analyst,1,8/24/2020
13A,Manual Testing,1,8/24/2020
13A,Performance Engineering,1,8/24/2020
13B,Business Analyst,1,8/24/2020
9B,Business Analyst,7,8/24/2020
001A,AWS DevOps,1,8/24/2020
001A,Azure,1,8/24/2020
001A,Database Testing,2,8/24/2020
001A,DevOps,2,8/24/2020
001A,Fullstack Java,1,8/24/2020
001A,HL7,1,8/24/2020
001A,JS_HTML_CSS_.Net,1,8/24/2020
001A,JS_HTML_CSS_Java,2,8/24/2020
001A,Python,5,8/24/2020
001A,Ruby on Rails,1,8/24/2020
001A,Selenium Java,5,8/24/2020
001A,UI,1,8/24/2020
001B,Cloverleaf,1,8/24/2020
001B,HL7,1,8/24/2020
001B,Python,1,8/24/2020
001B,Selenium Java,1,8/24/2020
002B,Python,1,8/24/2020
002B,Selenium Java,1,8/24/2020
024A,Automation Testing,2,8/24/2020
024A,Selenium Java,1,8/24/2020
27,.Net,5,8/24/2020
27,JS_HTML_CSS_.Net,1,8/24/2020
27,Manual Testing,1,8/24/2020
27,PS-.Net,1,8/24/2020
27,Technical Management,1,8/24/2020
01B,Sales,1,8/24/2020
01B,SSAS,1,8/24/2020
01C,Business Analyst,1,8/24/2020
01C,Technical Management,1,8/24/2020
02B,Sales,1,8/24/2020
02C,Business Analyst,2,8/24/2020
02C,Informatica,1,8/24/2020
03A,Business Analyst,1,8/24/2020
03A,Informatica,1,8/24/2020
03B,Business Analyst,3,8/24/2020
03B,Informatica,1,8/24/2020
03B,Mirth,1,8/24/2020
03B,Sales,1,8/24/2020
03B,Selenium .NET,1,8/24/2020
03C,Business Analyst,2,8/24/2020
03C,Informatica,1,8/24/2020
03C,Sales,1,8/24/2020
04B,AS400,1,8/24/2020
04B,Java,1,8/24/2020
05B,Manual Testing,1,8/24/2020
06A,.Net,3,8/24/2020
06A,Database Testing,1,8/24/2020
06A,Manual Testing,1,8/24/2020
06A,Others,3,8/24/2020
06A,SQL,1,8/24/2020
06A,SSIS,1,8/24/2020
06A,Technical Management,1,8/24/2020
06B,.Net,2,8/24/2020
06B,C++,1,8/24/2020
06B,DevOps,1,8/24/2020
01A,Automation Testing,4,8/24/2020
01A,Database Testing,1,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,Selenium,1,8/24/2020
01A,Selenium Java,3,8/24/2020
01B,Automation Testing,1,8/24/2020
02A,.Net,9,8/24/2020
02A,Datastage,5,8/24/2020
02A,DevOps,1,8/24/2020
02A,Fullstack .NET,1,8/24/2020
02A,JS_HTML_CSS_.Net,6,8/24/2020
02A,JS_HTML_CSS_Java,1,8/24/2020
02A,Manual Testing,4,8/24/2020
02A,Selenium,4,8/24/2020
02A,Selenium Java,5,8/24/2020
02A,UX,2,8/24/2020
01A,Ab Initio,1,8/24/2020
01A,Azure,2,8/24/2020
01A,Data Science,6,8/24/2020
01A,Database Testing,2,8/24/2020
01A,Fullstack Java,1,8/24/2020
01A,Business Analyst,5,8/24/2020
01A,Java,5,8/24/2020
01A,Manual Testing,3,8/24/2020
01A,PowerBI,1,8/24/2020
01A,Security Testing,3,8/24/2020
01A,Selenium Java,1,8/24/2020
01A,SQL Server DBA,1,8/24/2020
01A,SSIS,1,8/24/2020
01A,Statistical Analysis,1,8/24/2020
01B,Business Analyst,1,8/24/2020
02A,Business Analyst,1,8/24/2020
02A,Manual Testing,1,8/24/2020
02B,Business Analyst,4,8/24/2020
01A,Database Testing,1,8/24/2020
01A,HL7,1,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,Security Testing,2,8/24/2020
01A,SSIS,2,8/24/2020
01A,Systems and Networking,1,8/24/2020
01B,.Net,1,8/24/2020
01A,.Net,2,8/24/2020
01A,Datastage,4,8/24/2020
01A,HL7,1,8/24/2020
01A,IOS,3,8/24/2020
01A,Java,1,8/24/2020
01A,Manual Testing,2,8/24/2020
01A,Mobile Applications,2,8/24/2020
01A,Performance Testing,3,8/24/2020
01A,Security Testing,2,8/24/2020
01A,UX,1,8/24/2020
01B,HL7,1,8/24/2020
001,.Net,2,8/24/2020
001,AM-.NET,1,8/24/2020
001,C++,1,8/24/2020
001,Manual Testing,1,8/24/2020
001,Sales,2,8/24/2020
001,SQL,1,8/24/2020
001,SSIS,1,8/24/2020
001,Technical Management,1,8/24/2020
002,.Net,1,8/24/2020
002,AM-.NET,1,8/24/2020
002,SSIS,1,8/24/2020
002,Technical Management,1,8/24/2020
001,Product Management,1,8/24/2020
001,Sales,1,8/24/2020
02A,Azure,1,8/24/2020
02A,Hadoop,3,8/24/2020
02A,Informatica,1,8/24/2020
02A,Security Testing,1,8/24/2020
02A,Selenium .NET,1,8/24/2020
001A,Others,1,8/24/2020
001B,SSIS and ETL,1,8/24/2020
